ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,BEGIN_MONTH,AGES,WORKING_YEAR,STATUS
5145877,F,N,Y,0,225000.0,Pensioner,Secondary special,Separated,House / apartment,0,1,0,Other,1,31.0,57,0,C
5061232,M,Y,Y,0,222750.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2,53.0,46,3,C
5137300,M,Y,N,2More,157500.0,Commercial associate,Higher education,Separated,Office apartment,0,1,0,Managers,3More,45.0,37,3,C
5088825,M,Y,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,High skill tech staff,2,26.0,32,2,C
5115501,M,Y,Y,2More,225000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,13.0,44,3,X
5045628,F,N,Y,1,270000.0,State servant,Secondary special,Married,House / apartment,0,0,0,Medicine staff,3More,55.0,39,6,C
5112627,F,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Managers,2,29.0,53,12,C
5066475,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Other,2,16.0,45,1,C
5149866,F,N,Y,2More,157500.0,Working,Secondary special,Separated,House / apartment,0,0,0,Laborers,3More,18.0,37,3,X
5065659,M,Y,Y,0,180000.0,Working,Secondary special,Single / not married,House / apartment,1,1,0,Laborers,1,13.0,52,1,0
5010624,F,N,Y,0,103500.0,Pensioner,Incomplete higher,Married,House / apartment,0,1,0,Other,2,29.0,60,0,C
5053541,M,Y,Y,1,252000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Other,3More,53.0,31,1,C
5125596,F,N,N,0,157500.0,Working,Incomplete higher,Separated,House / apartment,0,1,0,Other,1,30.0,31,5,C
5068955,M,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,1,1,0,Managers,1,51.0,26,0,X
5035944,F,Y,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Other,1,7.0,29,3,0
5116930,M,Y,Y,0,247500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,2.0,49,0,0
5068158,M,Y,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,49.0,53,8,C
5068913,F,N,N,1,144000.0,Working,Secondary special,Married,House / apartment,0,0,0,Drivers,3More,16.0,40,5,C
5116883,M,Y,Y,0,225000.0,Working,Secondary special,Married,House / apartment,1,0,0,Laborers,2,54.0,48,3,C
5087731,M,N,Y,0,225000.0,Pensioner,Higher education,Civil marriage,House / apartment,0,0,0,Other,2,15.0,45,0,0
5088434,F,N,Y,0,225000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,33.0,48,4,C
5048507,F,Y,Y,0,720000.0,State servant,Higher education,Widow,House / apartment,1,1,0,Core staff,1,39.0,41,14,X
5052691,F,N,N,0,90000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,13.0,31,8,0
5051013,F,N,N,1,225000.0,Commercial associate,Secondary special,Married,House / apartment,1,1,1,Realty agents,3More,29.0,28,9,X
5024896,F,Y,Y,2More,126000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,29.0,33,3,C
5146032,M,N,Y,0,157500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Cooking staff,1,13.0,46,11,C
5054169,F,N,N,1,67500.0,Working,Secondary special,Married,House / apartment,0,1,0,Sales staff,3More,5.0,30,0,0
5097124,F,N,Y,0,225000.0,Working,Secondary special,Civil marriage,House / apartment,0,1,0,Other,2,46.0,45,15,C
5054541,F,N,Y,0,189000.0,Working,Secondary special,Married,House / apartment,1,0,0,Accountants,2,39.0,43,5,C
5061913,F,N,Y,0,54000.0,Pensioner,Secondary special,Widow,House / apartment,0,0,1,Other,1,42.0,62,0,C
5068611,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Managers,2,29.0,41,4,0
5089434,F,N,N,0,405000.0,Working,Higher education,Married,House / apartment,0,0,0,Other,2,7.0,44,19,0
5139730,F,N,Y,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Cleaning staff,2,13.0,56,6,X
5028436,F,N,Y,0,180000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Sales staff,1,24.0,53,3,X
5096942,M,Y,N,1,225000.0,Working,Secondary special,Separated,With parents,1,1,0,Other,2,10.0,32,6,C
5053715,F,Y,Y,1,225000.0,Working,Higher education,Separated,House / apartment,0,0,0,Core staff,2,2.0,40,4,X
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3More,-0.0,36,1,0
5041629,M,Y,Y,0,234000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,51.0,42,8,C
5036011,M,Y,Y,1,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Laborers,3More,21.0,29,7,X
5008926,F,N,Y,0,297000.0,Commercial associate,Secondary special,Single / not married,Rented apartment,0,0,0,Laborers,1,11.0,42,8,0
5088603,F,Y,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Private service staff,2,19.0,35,3,X
5025888,F,N,Y,0,135000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,58.0,64,0,X
5021410,F,N,Y,0,270000.0,Working,Secondary special,Married,House / apartment,1,1,0,Private service staff,2,53.0,54,10,C
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,0,0,0,Managers,1,46.0,32,4,X
5135531,M,Y,Y,0,225000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Drivers,1,42.0,37,4,C
5041616,F,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3More,33.0,42,7,C
5143006,M,Y,N,1,99000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,3More,21.0,51,0,C
5115903,M,Y,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Drivers,2,21.0,52,17,C
5068522,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,1,1,0,Core staff,2,27.0,43,7,C
5066402,F,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Other,3More,33.0,43,4,C
5113453,F,N,Y,1,126000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,51.0,49,11,C
5047736,F,N,Y,0,202500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,4.0,59,0,0
5089580,F,Y,N,0,112500.0,State servant,Secondary special,Married,House / apartment,1,1,0,Core staff,2,4.0,31,1,X
5061790,F,N,N,0,113400.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,32.0,55,0,C
5115538,F,N,Y,0,225000.0,Working,Secondary special,Married,Office apartment,1,1,0,Other,2,1.0,52,10,0
5115708,M,N,Y,1,202500.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,3More,47.0,29,6,X
5125674,F,Y,Y,0,292500.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Realty agents,1,11.0,36,5,0
5021862,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,0,1,1,Other,2,57.0,49,1,X
5105183,M,N,Y,0,180000.0,Working,Secondary special,Married,House / apartment,1,0,0,Laborers,2,55.0,44,2,C
5022201,M,Y,N,0,112500.0,Commercial associate,Secondary special,Married,House / apartment,1,0,0,Drivers,2,49.0,52,6,C
5044789,M,Y,Y,1,247500.0,Working,Higher education,Married,Municipal apartment,0,1,0,Sales staff,3More,49.0,42,0,X
5090156,M,Y,Y,0,110250.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Other,1,17.0,38,15,X
5105657,F,Y,Y,2More,540000.0,Working,Higher education,Single / not married,House / apartment,0,1,1,Other,3More,26.0,38,1,C
5024020,F,N,Y,0,135000.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,19.0,64,0,C
5139957,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2,21.0,32,1,X
5045706,F,N,Y,0,126000.0,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Managers,1,39.0,44,8,C
5088266,F,N,Y,0,270000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,41.0,45,18,X
5038920,F,N,Y,1,135000.0,Commercial associate,Secondary special,Married,With parents,0,0,0,Laborers,3More,10.0,30,6,X
5114433,F,N,Y,1,157500.0,Working,Secondary special,Married,House / apartment,1,1,0,Sales staff,3More,38.0,47,3,X
5054606,F,N,Y,0,292500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,8.0,57,0,C
5115876,F,Y,Y,1,315000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,30.0,42,16,0
5088496,F,N,N,0,189000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1,8.0,56,4,C
5114344,M,Y,N,0,180000.0,Commercial associate,Secondary special,Married,Municipal apartment,1,0,0,Other,2,17.0,26,8,0
5090473,M,Y,N,2More,225000.0,Working,Secondary special,Married,House / apartment,0,1,0,Managers,3More,5.0,33,9,0
5105647,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2,21.0,48,8,0
5091681,F,N,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,49.0,63,0,0
5068245,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Accountants,2,45.0,54,8,C
5117250,F,N,Y,2More,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,16.0,35,6,C
5062027,F,N,Y,0,139500.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Other,2,31.0,56,15,C
5096622,F,N,N,1,135000.0,Working,Secondary special,Married,House / apartment,0,1,0,Laborers,3More,6.0,39,4,0
5061300,F,N,N,0,67500.0,Working,Secondary special,Married,With parents,1,1,0,Medicine staff,2,22.0,42,23,C
5088868,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,2,24.0,56,17,C
5067257,M,Y,Y,0,360000.0,Pensioner,Secondary special,Married,House / apartment,0,0,1,Other,2,20.0,57,0,0
5022938,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,0,1,1,Accountants,1,19.0,38,3,X
5008843,M,N,Y,1,405000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,3More,29.0,32,5,C
5105314,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1,35.0,33,6,C
5038743,M,N,Y,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Security staff,2,27.0,43,0,C
5048233,F,Y,Y,0,144000.0,Commercial associate,Secondary special,Married,House / apartment,1,1,0,Drivers,2,25.0,33,7,0
5068831,F,N,Y,1,157500.0,Commercial associate,Secondary special,Married,Municipal apartment,0,0,1,Sales staff,3More,2.0,36,3,0
5100192,F,N,Y,0,90000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,5.0,63,0,0
5009180,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,0,0,0,Laborers,2,38.0,50,3,C
5095673,F,N,N,0,67500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,54.0,62,0,C
5143600,F,N,N,0,90000.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Waiters/barmen staff,2,35.0,31,9,C
5105239,M,N,Y,2More,180000.0,Working,Secondary special,Married,House / apartment,1,0,0,Security staff,3More,18.0,35,1,C
5037003,F,N,Y,0,90000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,3.0,56,0,0
5024819,F,N,Y,0,72000.0,Working,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,60.0,54,0,C
5067996,F,N,Y,0,76500.0,Working,Secondary special,Married,House / apartment,1,1,0,Laborers,2,31.0,53,13,C
5150012,M,Y,Y,1,180000.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Other,3More,40.0,39,8,X
5021985,M,Y,Y,1,225000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,11.0,30,11,C
5148757,M,Y,N,2More,180000.0,Commercial associate,Secondary special,Separated,With parents,0,0,0,Laborers,3More,21.0,42,6,C
5139374,F,N,Y,0,135000.0,Working,Secondary special,Widow,House / apartment,0,0,0,Laborers,1,2.0,41,9,0
5099836,F,N,N,0,202500.0,Pensioner,Secondary special,Married,Municipal apartment,0,0,1,Other,2,57.0,47,0,C
5009396,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,Accountants,3More,55.0,34,1,C
5068930,F,N,N,0,270000.0,Working,Secondary special,Civil marriage,Office apartment,1,1,0,Sales staff,2,11.0,25,2,C
5053569,F,N,Y,2More,157500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,High skill tech staff,3More,9.0,33,3,X
5125922,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2,44.0,31,8,C
5028499,M,Y,Y,0,265500.0,Working,Higher education,Single / not married,House / apartment,0,0,1,Core staff,1,14.0,27,1,C
5149336,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,High skill tech staff,1,27.0,46,24,C
5069239,F,N,Y,0,135000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,53.0,57,0,C
5026181,M,Y,Y,0,135000.0,Working,Secondary special,Married,House / apartment,1,0,0,Laborers,2,2.0,52,21,X
5091446,F,N,Y,2More,67500.0,Working,Secondary special,Married,House / apartment,0,0,0,Cleaning staff,3More,35.0,42,1,C
5023562,F,N,Y,0,202500.0,Working,Secondary special,Widow,House / apartment,0,0,0,Core staff,1,53.0,48,27,X
5105902,F,Y,N,0,112500.0,Working,Higher education,Married,With parents,1,1,0,Core staff,2,13.0,28,4,C
5067617,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,Other,3More,6.0,31,8,C
5090188,F,N,N,1,157500.0,Working,Secondary special,Separated,House / apartment,0,0,0,Medicine staff,2,13.0,33,3,0
5022525,F,N,Y,0,121500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,22.0,64,0,C
5145908,F,N,Y,0,193500.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2,12.0,57,19,X
5046421,F,Y,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,31.0,58,0,C
5116447,F,Y,Y,1,67500.0,Working,Secondary special,Married,With parents,0,0,0,Laborers,3More,-0.0,47,3,0
5033539,F,Y,N,2More,540000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,3More,28.0,36,4,C
5062566,F,N,Y,0,135000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,51.0,61,0,C
5117822,M,Y,N,0,274500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,34.0,47,9,X
5105072,M,N,Y,0,90000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,3.0,37,16,0
5117081,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,2,29.0,27,1,C
5113350,F,N,Y,0,90000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,22.0,50,14,C
5105321,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0,0,0,Accountants,1,58.0,33,6,C
5105370,M,Y,Y,0,202500.0,Working,Higher education,Separated,House / apartment,0,0,0,Sales staff,1,18.0,29,0,X
5090593,M,N,Y,0,247500.0,Working,Lower secondary,Civil marriage,House / apartment,0,0,0,Drivers,2,58.0,41,0,C
5047684,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,1,1,0,Sales staff,2,9.0,24,1,C
5009940,F,N,Y,2More,157500.0,Working,Secondary special,Married,House / apartment,0,0,0,Sales staff,3More,7.0,29,6,C
5095264,F,Y,Y,0,126000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Core staff,2,44.0,28,2,C
5135539,M,Y,Y,2More,202500.0,Working,Secondary special,Married,Co-op apartment,0,0,0,Managers,3More,59.0,31,7,X
5058502,F,N,Y,0,148500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,23.0,62,0,X
5024047,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,3More,14.0,35,8,C
5091118,M,N,Y,1,292500.0,Commercial associate,Secondary special,Civil marriage,House / apartment,1,1,0,Laborers,3More,14.0,40,8,X
5044814,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Managers,1,31.0,24,3,0
5067201,M,N,N,1,405000.0,Working,Secondary special,Married,With parents,0,0,0,Drivers,3More,28.0,34,3,C
5143612,M,Y,Y,0,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Sales staff,2,12.0,24,0,0
5150421,F,N,Y,0,67500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,27.0,60,0,C
5100351,F,N,N,0,78750.0,Working,Secondary special,Married,With parents,1,0,0,Security staff,2,39.0,33,5,X
5140096,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2,12.0,45,4,C
5067847,F,N,Y,0,180000.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,9.0,40,1,0
5067511,M,Y,Y,1,225000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,8.0,51,2,0
5033751,F,N,Y,0,180000.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,5.0,60,0,0
5022075,F,N,Y,0,90000.0,Working,Secondary special,Married,House / apartment,1,0,0,Sales staff,2,18.0,53,3,X
5095751,F,N,N,0,202500.0,Working,Secondary special,Married,With parents,1,1,0,Managers,2,59.0,35,0,C
5021572,M,N,N,0,270000.0,State servant,Incomplete higher,Married,House / apartment,0,0,0,Other,2,22.0,26,4,C
5033982,M,N,Y,0,292500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,8.0,28,2,0
5149306,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,0,1,1,Other,2,31.0,39,5,C
5047918,F,N,Y,2More,180000.0,Working,Secondary special,Married,House / apartment,0,1,0,Laborers,3More,37.0,35,0,C
5142117,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3More,38.0,49,6,C
5113170,F,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Other,2,9.0,57,0,X
5010486,M,Y,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,35.0,54,0,X
5091875,F,Y,Y,0,202500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Accountants,2,54.0,50,19,C
5132585,F,N,Y,0,121500.0,Working,Secondary special,Widow,House / apartment,1,1,0,Other,1,28.0,47,6,X
5009501,M,Y,N,0,270000.0,Commercial associate,Secondary special,Married,House / apartment,1,0,1,Drivers,2,8.0,32,3,0
5113271,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Managers,3More,23.0,41,4,X
5069312,M,N,Y,0,495000.0,Commercial associate,Secondary special,Civil marriage,House / apartment,0,0,0,Managers,2,29.0,45,1,C
5111067,M,Y,Y,0,270000.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Other,2,21.0,47,8,0
5052799,F,N,Y,0,81000.0,Working,Secondary special,Single / not married,House / apartment,0,1,0,Other,1,13.0,52,6,C
5009898,F,Y,Y,2More,90000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,3More,6.0,30,1,X
5099768,F,N,Y,1,135000.0,Working,Secondary special,Married,House / apartment,1,1,0,Laborers,3More,6.0,27,8,C
5115712,M,N,Y,1,202500.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,3More,58.0,29,6,X
5010259,M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Other,3More,23.0,37,15,C
5149855,M,Y,N,0,112500.0,Commercial associate,Secondary special,Separated,House / apartment,0,0,0,Laborers,1,3.0,26,5,0
5022303,F,N,Y,0,90000.0,Working,Secondary special,Separated,House / apartment,0,0,0,Other,1,51.0,52,9,C
5117862,F,N,N,0,90000.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,15.0,68,0,C
5087849,F,Y,N,0,202500.0,State servant,Secondary special,Married,House / apartment,0,1,0,Medicine staff,2,42.0,53,32,X
5149286,F,Y,Y,1,225000.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,3More,31.0,42,0,C
5029285,F,N,Y,0,202500.0,Pensioner,Secondary special,Separated,House / apartment,0,1,0,Other,1,17.0,64,0,X
5047848,M,Y,Y,0,315000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Drivers,2,27.0,59,2,X
5132239,M,Y,Y,0,103500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,8.0,59,0,X
5009029,F,Y,Y,0,225000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,15.0,39,7,C
